FiscalYear CalendarYear Collection TDSFoodNumber TDSFoodDescription Season TDSFoodListType Region Analyte Units Concentration ReportingLimit 
2018 2018 5 22 "Lamb chop, pan-cooked with oil" Winter Regional Southeast Nickel ppb 0 40 
2018 2018 6 22 "Lamb chop, pan-cooked with oil" Winter Regional Northeast Nickel ppb 0 40 
2018 2018 7 22 "Lamb chop, pan-cooked with oil" Summer Regional West Nickel ppb 0 40 
2018 2018 8 22 "Lamb chop, pan-cooked with oil" Summer Regional Northeast Nickel ppb 0 40 
2018 2018 9 22 "Lamb chop, pan-cooked with oil" Summer Regional Southwest Nickel ppb 0 40 
2018 2018 10 22 "Lamb chop, pan-cooked with oil" Summer Regional Mid-Atlantic Nickel ppb 0 40 
2018 2018 11 22 "Lamb chop, pan-cooked with oil" Summer Regional West Nickel ppb 0 40 
2018 2018 12 22 "Lamb chop, pan-cooked with oil" Summer Regional North Central Nickel ppb 0 40 
2019 2018 1 22 "Lamb chop, pan-cooked with oil" Winter Regional West Nickel ppb 0 40 
2019 2018 2 22 "Lamb chop, pan-cooked with oil" Winter Regional Southeast Nickel ppb 0 40 
2019 2018 3 22 "Lamb chop, pan-cooked with oil" Winter Regional Northeast Nickel ppb 0 40 
2019 2019 7 22 "Lamb chop, pan-cooked with oil" Summer Regional Southeast Nickel ppb 0 40 
2019 2019 8 22 "Lamb chop, pan-cooked with oil" Summer Regional North Central Nickel ppb 0 40 
2019 2019 9 22 "Lamb chop, pan-cooked with oil" Summer Regional West Nickel ppb 0 40 
2019 2019 10 22 "Lamb chop, pan-cooked with oil" Summer Regional Northeast Nickel ppb 0 40 
2019 2019 11 22 "Lamb chop, pan-cooked with oil" Summer Regional Mid-Atlantic Nickel ppb 0 40 
2019 2019 12 22 "Lamb chop, pan-cooked with oil" Summer Regional Southwest Nickel ppb 0 40 
2020 2019 1 22 "Lamb chop, pan-cooked with oil" Winter Regional Northeast Nickel ppb 0 40 
2020 2019 2 22 "Lamb chop, pan-cooked with oil" Winter Regional Southwest Nickel ppb 0 40 
2020 2019 3 22 "Lamb chop, pan-cooked with oil" Winter Regional Mid-Atlantic Nickel ppb 0 40 
2020 2020 4 22 "Lamb chop, pan-cooked with oil" Winter Regional West Nickel ppb 0 40 
2020 2020 5 22 "Lamb chop, pan-cooked with oil" Winter Regional North Central Nickel ppb 0 40 
2020 2020 6 22 "Lamb chop, pan-cooked with oil" Winter Regional Southeast Nickel ppb 0 40 
2018 2017 1 26 "Turkey breast, oven-roasted" Winter Regional Mid-Atlantic Nickel ppb 0 40 
2018 2017 2 26 "Turkey breast, oven-roasted" Winter Regional North Central Nickel ppb 0 40 
2018 2017 3 26 "Turkey breast, oven-roasted" Winter Regional Southeast Nickel ppb 0 40 
2018 2018 4 26 "Turkey breast, oven-roasted" Winter Regional Southwest Nickel ppb 0 40 
2018 2018 5 26 "Turkey breast, oven-roasted" Winter Regional Southeast Nickel ppb 0 40 
2018 2018 6 26 "Turkey breast, oven-roasted" Winter Regional Northeast Nickel ppb 0 40 
2018 2018 7 26 "Turkey breast, oven-roasted" Summer Regional West Nickel ppb 0 40 
2018 2018 8 26 "Turkey breast, oven-roasted" Summer Regional Northeast Nickel ppb 0 40 
2018 2018 9 26 "Turkey breast, oven-roasted" Summer Regional Southwest Nickel ppb 0 40 
2018 2018 10 26 "Turkey breast, oven-roasted" Summer Regional Mid-Atlantic Nickel ppb 0 40 
2018 2018 11 26 "Turkey breast, oven-roasted" Summer Regional West Nickel ppb 0 40 
2018 2018 12 26 "Turkey breast, oven-roasted" Summer Regional North Central Nickel ppb 0 40 
2019 2018 1 26 "Turkey breast, oven-roasted" Winter Regional West Nickel ppb 0 40 
2019 2018 2 26 "Turkey breast, oven-roasted" Winter Regional Southeast Nickel ppb 0 40 
2019 2018 3 26 "Turkey breast, oven-roasted" Winter Regional Northeast Nickel ppb 0 40 
2019 2019 7 26 "Turkey breast, oven-roasted" Summer Regional Southeast Nickel ppb 0 40 
2019 2019 8 26 "Turkey breast, oven-roasted" Summer Regional North Central Nickel ppb 0 40 
2019 2019 9 26 "Turkey breast, oven-roasted" Summer Regional West Nickel ppb 0 40 
2019 2019 10 26 "Turkey breast, oven-roasted" Summer Regional Northeast Nickel ppb 0 40 
2019 2019 11 26 "Turkey breast, oven-roasted" Summer Regional Mid-Atlantic Nickel ppb 0 40 
2019 2019 12 26 "Turkey breast, oven-roasted" Summer Regional Southwest Nickel ppb 0 40 
2020 2019 1 26 "Turkey breast, oven-roasted" Winter Regional Northeast Nickel ppb 0 40 
2020 2019 2 26 "Turkey breast, oven-roasted" Winter Regional Southwest Nickel ppb 0 40 
2020 2019 3 26 "Turkey breast, oven-roasted" Winter Regional Mid-Atlantic Nickel ppb 0 40 
2020 2020 4 26 "Turkey breast, oven-roasted" Winter Regional West Nickel ppb 0 40 
2020 2020 5 26 "Turkey breast, oven-roasted" Winter Regional North Central Nickel ppb 0 40 
2020 2020 6 26 "Turkey breast, oven-roasted" Winter Regional Southeast Nickel ppb 0 40 
2018 2017 1 28 "Frankfurter (all beef/beef and pork), boiled" Winter Regional Mid-Atlantic Nickel ppb 0 40 
2018 2017 2 28 "Frankfurter (all beef/beef and pork), boiled" Winter Regional North Central Nickel ppb 0 40 
2018 2017 3 28 "Frankfurter (all beef/beef and pork), boiled" Winter Regional Southeast Nickel ppb 0 40 
2018 2018 4 28 "Frankfurter (all beef/beef and pork), boiled" Winter Regional Southwest Nickel ppb 60 40 
2018 2018 5 28 "Frankfurter (all beef/beef and pork), boiled" Winter Regional Southeast Nickel ppb 54 40 
2018 2018 6 28 "Frankfurter (all beef/beef and pork), boiled" Winter Regional Northeast Nickel ppb 0 40 
2018 2018 7 28 "Frankfurter (all beef/beef and pork), boiled" Summer Regional West Nickel ppb 0 40 
2018 2018 8 28 "Frankfurter (all beef/beef and pork), boiled" Summer Regional Northeast Nickel ppb 0 40 
2018 2018 9 28 "Frankfurter (all beef/beef and pork), boiled" Summer Regional Southwest Nickel ppb 0 40 
2018 2018 10 28 "Frankfurter (all beef/beef and pork), boiled" Summer Regional Mid-Atlantic Nickel ppb 74 40 
2018 2018 11 28 "Frankfurter (all beef/beef and pork), boiled" Summer Regional West Nickel ppb 76 40 
2018 2018 12 28 "Frankfurter (all beef/beef and pork), boiled" Summer Regional North Central Nickel ppb 0 40 
2019 2018 1 28 "Frankfurter (all beef/beef and pork), boiled" Winter Regional West Nickel ppb 0 40 
2019 2018 2 28 "Frankfurter (all beef/beef and pork), boiled" Winter Regional Southeast Nickel ppb 46 40 
2019 2018 3 28 "Frankfurter (all beef/beef and pork), boiled" Winter Regional Northeast Nickel ppb 0 40 
2019 2019 7 28 "Frankfurter (all beef/beef and pork), boiled" Summer Regional Southeast Nickel ppb 0 40 
2019 2019 8 28 "Frankfurter (all beef/beef and pork), boiled" Summer Regional North Central Nickel ppb 0 40 
2019 2019 9 28 "Frankfurter (all beef/beef and pork), boiled" Summer Regional West Nickel ppb 0 40 
2019 2019 10 28 "Frankfurter (all beef/beef and pork), boiled" Summer Regional Northeast Nickel ppb 0 40 
2019 2019 11 28 "Frankfurter (all beef/beef and pork), boiled" Summer Regional Mid-Atlantic Nickel ppb 42 40 
2019 2019 12 28 "Frankfurter (all beef/beef and pork), boiled" Summer Regional Southwest Nickel ppb 0 40 
2020 2020 13 28 "Frankfurter (all beef/beef and pork), boiled" Winter National National Nickel ppb 0 40 
2018 2018 13 29 "Luncheon meat, bologna" Summer National National Nickel ppb 0 40 
2019 2019 13 29 "Luncheon meat, bologna" Winter National National Nickel ppb 0 40 
2020 2020 13 29 "Luncheon meat, bologna" Winter National National Nickel ppb 0 40 
2018 2018 13 34 "Fish sticks or patty, frozen, oven-cooked" Summer National National Nickel ppb 110 40 
2019 2019 13 34 "Fish sticks or patty, frozen, oven-cooked" Winter National National Nickel ppb 89 40 
2020 2020 13 34 "Fish sticks or patty, frozen, oven-cooked" Winter National National Nickel ppb 140 40 
2018 2017 1 37 "Eggs, hard-boiled" Winter Regional Mid-Atlantic Nickel ppb 0 40 
2018 2017 2 37 "Eggs, hard-boiled" Winter Regional North Central Nickel ppb 0 40 
2018 2017 3 37 "Eggs, hard-boiled" Winter Regional Southeast Nickel ppb 0 40 
2018 2018 4 37 "Eggs, hard-boiled" Winter Regional Southwest Nickel ppb 0 40 
2018 2018 5 37 "Eggs, hard-boiled" Winter Regional Southeast Nickel ppb 0 40 
2018 2018 6 37 "Eggs, hard-boiled" Winter Regional Northeast Nickel ppb 0 40 
2018 2018 7 37 "Eggs, hard-boiled" Summer Regional West Nickel ppb 0 40 
2018 2018 8 37 "Eggs, hard-boiled" Summer Regional Northeast Nickel ppb 0 40 
2018 2018 9 37 "Eggs, hard-boiled" Summer Regional Southwest Nickel ppb 0 40 
2018 2018 10 37 "Eggs, hard-boiled" Summer Regional Mid-Atlantic Nickel ppb 0 40 
2018 2018 11 37 "Eggs, hard-boiled" Summer Regional West Nickel ppb 0 40 
2018 2018 12 37 "Eggs, hard-boiled" Summer Regional North Central Nickel ppb 0 40 
2019 2018 1 37 "Eggs, hard-boiled" Winter Regional West Nickel ppb 0 40 
2019 2018 2 37 "Eggs, hard-boiled" Winter Regional Southeast Nickel ppb 0 40 
2019 2018 3 37 "Eggs, hard-boiled" Winter Regional Northeast Nickel ppb 0 40 
2019 2019 7 37 "Eggs, hard-boiled" Summer Regional Southeast Nickel ppb 0 40 
2019 2019 8 37 "Eggs, hard-boiled" Summer Regional North Central Nickel ppb 0 40 
2019 2019 9 37 "Eggs, hard-boiled" Summer Regional West Nickel ppb 0 40 
2019 2019 10 37 "Eggs, hard-boiled" Summer Regional Northeast Nickel ppb 0 40 
2019 2019 11 37 "Eggs, hard-boiled" Summer Regional Mid-Atlantic Nickel ppb 0 40 
2019 2019 12 37 "Eggs, hard-boiled" Summer Regional Southwest Nickel ppb 0 40 
2020 2019 1 37 "Eggs, hard-boiled" Winter Regional Northeast Nickel ppb 0 40 
2020 2019 2 37 "Eggs, hard-boiled" Winter Regional Southwest Nickel ppb 0 40 
2020 2019 3 37 "Eggs, hard-boiled" Winter Regional Mid-Atlantic Nickel ppb 0 40 
2020 2020 4 37 "Eggs, hard-boiled" Winter Regional West Nickel ppb 0 40 
2020 2020 5 37 "Eggs, hard-boiled" Winter Regional North Central Nickel ppb 0 40 
2020 2020 6 37 "Eggs, hard-boiled" Winter Regional Southeast Nickel ppb 0 40 
2018 2018 13 39 "Pork and beans, canned" Summer National National Nickel ppb 570 40 
2019 2019 13 39 "Pork and beans, canned" Winter National National Nickel ppb 520 40 
2020 2020 13 39 "Pork and beans, canned" Winter National National Nickel ppb 510 40 
2018 2018 13 42 "Lima beans, immature, frozen, boiled" Summer National National Nickel ppb 910 40 
2019 2019 13 42 "Lima beans, immature, frozen, boiled" Winter National National Nickel ppb 930 40 
2018 2018 13 46 "Peas, green, frozen, boiled" Summer National National Nickel ppb 76 40 
2019 2019 13 46 "Peas, green, frozen, boiled" Winter National National Nickel ppb 170 40 
2020 2020 13 46 "Peas, green, frozen, boiled" Winter National National Nickel ppb 0 40 
2018 2018 13 47 "Peanut butter, creamy" Summer National National Nickel ppb 450 40 
2019 2019 13 47 "Peanut butter, creamy" Winter National National Nickel ppb 890 40 
2020 2020 13 47 "Peanut butter, creamy" Winter National National Nickel ppb 460 40 
2018 2018 13 48 "Peanuts, dry roasted, salted" Summer National National Nickel ppb 550 40 
2019 2019 13 48 "Peanuts, dry roasted, salted" Winter National National Nickel ppb 440 40 
2020 2020 13 48 "Peanuts, dry roasted, salted" Winter National National Nickel ppb 400 40 
2018 2017 1 50 "Rice, white, enriched, cooked" Winter Regional Mid-Atlantic Nickel ppb 0 40 
2018 2017 2 50 "Rice, white, enriched, cooked" Winter Regional North Central Nickel ppb 0 40 
2018 2017 3 50 "Rice, white, enriched, cooked" Winter Regional Southeast Nickel ppb 0 40 
2018 2018 4 50 "Rice, white, enriched, cooked" Winter Regional Southwest Nickel ppb 0 40 
2018 2018 5 50 "Rice, white, enriched, cooked" Winter Regional Southeast Nickel ppb 0 40 
2018 2018 6 50 "Rice, white, enriched, cooked" Winter Regional Northeast Nickel ppb 0 40 
2018 2018 7 50 "Rice, white, enriched, cooked" Summer Regional West Nickel ppb 0 40 
2018 2018 8 50 "Rice, white, enriched, cooked" Summer Regional Northeast Nickel ppb 0 40 
2018 2018 9 50 "Rice, white, enriched, cooked" Summer Regional Southwest Nickel ppb 0 40 
2018 2018 10 50 "Rice, white, enriched, cooked" Summer Regional Mid-Atlantic Nickel ppb 0 40 
2018 2018 11 50 "Rice, white, enriched, cooked" Summer Regional West Nickel ppb 0 40 
2018 2018 12 50 "Rice, white, enriched, cooked" Summer Regional North Central Nickel ppb 0 40 
2019 2018 1 50 "Rice, white, enriched, cooked" Winter Regional West Nickel ppb 0 40 
2019 2018 2 50 "Rice, white, enriched, cooked" Winter Regional Southeast Nickel ppb 53 40 
2019 2018 3 50 "Rice, white, enriched, cooked" Winter Regional Northeast Nickel ppb 74 40 
2019 2019 7 50 "Rice, white, enriched, cooked" Summer Regional Southeast Nickel ppb 57 40 
2019 2019 8 50 "Rice, white, enriched, cooked" Summer Regional North Central Nickel ppb 170 40 
2019 2019 9 50 "Rice, white, enriched, cooked" Summer Regional West Nickel ppb 44 40 
2019 2019 10 50 "Rice, white, enriched, cooked" Summer Regional Northeast Nickel ppb 62 40 
2019 2019 11 50 "Rice, white, enriched, cooked" Summer Regional Mid-Atlantic Nickel ppb 48 40 
2019 2019 12 50 "Rice, white, enriched, cooked" Summer Regional Southwest Nickel ppb 41 40 
2020 2019 1 50 "Rice, white, enriched, cooked" Winter Regional Northeast Nickel ppb 80 40 
2020 2019 2 50 "Rice, white, enriched, cooked" Winter Regional Southwest Nickel ppb 0 40 
2020 2019 3 50 "Rice, white, enriched, cooked" Winter Regional Mid-Atlantic Nickel ppb 49 40 
2020 2020 4 50 "Rice, white, enriched, cooked" Winter Regional West Nickel ppb 57 40 
2020 2020 5 50 "Rice, white, enriched, cooked" Winter Regional North Central Nickel ppb 0 40 
2020 2020 6 50 "Rice, white, enriched, cooked" Winter Regional Southeast Nickel ppb 71 40 
2018 2018 13 51 "Oatmeal, plain, quick, cooked" Summer National National Nickel ppb 260 40 
2019 2019 13 51 "Oatmeal, plain, quick, cooked" Winter National National Nickel ppb 260 40 
2020 2020 13 51 "Oatmeal, plain, quick, cooked" Winter National National Nickel ppb 310 40 
2018 2018 13 52 "Cream of wheat (farina), enriched, cooked" Summer National National Nickel ppb 0 40 
2019 2019 13 52 "Cream of wheat (farina), enriched, cooked" Winter National National Nickel ppb 0 40 
2020 2020 13 52 "Cream of wheat (farina), enriched, cooked" Winter National National Nickel ppb 0 40 
2018 2018 13 53 "Corn/hominy grits, enriched, cooked" Summer National National Nickel ppb 0 40 
2019 2019 13 53 "Corn/hominy grits, enriched, cooked" Winter National National Nickel ppb 0 40 
2020 2020 13 53 "Corn/hominy grits, enriched, cooked" Winter National National Nickel ppb 0 40 
2018 2017 1 54 "Corn, frozen, boiled" Winter Regional Mid-Atlantic Nickel ppb 0 40 
2018 2017 2 54 "Corn, frozen, boiled" Winter Regional North Central Nickel ppb 0 40 
2018 2017 3 54 "Corn, frozen, boiled" Winter Regional Southeast Nickel ppb 0 40 
2018 2018 4 54 "Corn, frozen, boiled" Winter Regional Southwest Nickel ppb 58 40 
2018 2018 5 54 "Corn, frozen, boiled" Winter Regional Southeast Nickel ppb 0 40 
2018 2018 6 54 "Corn, frozen, boiled" Winter Regional Northeast Nickel ppb 0 40 
2018 2018 7 54 "Corn, frozen, boiled" Summer Regional West Nickel ppb 0 40 
2018 2018 8 54 "Corn, frozen, boiled" Summer Regional Northeast Nickel ppb 0 40 
2018 2018 9 54 "Corn, frozen, boiled" Summer Regional Southwest Nickel ppb 0 40 
2018 2018 10 54 "Corn, frozen, boiled" Summer Regional Mid-Atlantic Nickel ppb 0 40 
2018 2018 11 54 "Corn, frozen, boiled" Summer Regional West Nickel ppb 160 40 
2018 2018 12 54 "Corn, frozen, boiled" Summer Regional North Central Nickel ppb 0 40 
2019 2018 1 54 "Corn, frozen, boiled" Winter Regional West Nickel ppb 0 40 
2019 2018 2 54 "Corn, frozen, boiled" Winter Regional Southeast Nickel ppb 0 40 
2019 2018 3 54 "Corn, frozen, boiled" Winter Regional Northeast Nickel ppb 0 40 
2019 2019 7 54 "Corn, frozen, boiled" Summer Regional Southeast Nickel ppb 0 40 
2019 2019 8 54 "Corn, frozen, boiled" Summer Regional North Central Nickel ppb 0 40 
2019 2019 9 54 "Corn, frozen, boiled" Summer Regional West Nickel ppb 0 40 
2019 2019 10 54 "Corn, frozen, boiled" Summer Regional Northeast Nickel ppb 61 40 
2019 2019 11 54 "Corn, frozen, boiled" Summer Regional Mid-Atlantic Nickel ppb 48 40 
2019 2019 12 54 "Corn, frozen, boiled" Summer Regional Southwest Nickel ppb 0 40 
2020 2019 1 54 "Corn, frozen, boiled" Winter Regional Northeast Nickel ppb 0 40 
2020 2019 2 54 "Corn, frozen, boiled" Winter Regional Southwest Nickel ppb 0 40 
2020 2019 3 54 "Corn, frozen, boiled" Winter Regional Mid-Atlantic Nickel ppb 0 40 
2020 2020 4 54 "Corn, frozen, boiled" Winter Regional West Nickel ppb 0 40 
2020 2020 5 54 "Corn, frozen, boiled" Winter Regional North Central Nickel ppb 0 40 
2020 2020 6 54 "Corn, frozen, boiled" Winter Regional Southeast Nickel ppb 52 40 
2018 2018 13 55 "Corn, canned, drained solids" Summer National National Nickel ppb 0 40 
2019 2019 13 55 "Corn, canned, drained solids" Winter National National Nickel ppb 55 40 
2020 2020 13 55 "Corn, canned, drained solids" Winter National National Nickel ppb 0 40 
2018 2017 1 58 "Bread, white, enriched, pre-sliced" Winter Regional Mid-Atlantic Nickel ppb 74 40 
2018 2017 2 58 "Bread, white, enriched, pre-sliced" Winter Regional North Central Nickel ppb 79 40 
2018 2017 3 58 "Bread, white, enriched, pre-sliced" Winter Regional Southeast Nickel ppb 81 40 
2018 2018 4 58 "Bread, white, enriched, pre-sliced" Winter Regional Southwest Nickel ppb 100 40 
2018 2018 5 58 "Bread, white, enriched, pre-sliced" Winter Regional Southeast Nickel ppb 81 40 
2018 2018 6 58 "Bread, white, enriched, pre-sliced" Winter Regional Northeast Nickel ppb 0 40 
2018 2018 7 58 "Bread, white, enriched, pre-sliced" Summer Regional West Nickel ppb 62 40 
2018 2018 8 58 "Bread, white, enriched, pre-sliced" Summer Regional Northeast Nickel ppb 110 40 
2018 2018 9 58 "Bread, white, enriched, pre-sliced" Summer Regional Southwest Nickel ppb 61 40 
2018 2018 10 58 "Bread, white, enriched, pre-sliced" Summer Regional Mid-Atlantic Nickel ppb 100 40 
2018 2018 11 58 "Bread, white, enriched, pre-sliced" Summer Regional West Nickel ppb 89 40 
2018 2018 12 58 "Bread, white, enriched, pre-sliced" Summer Regional North Central Nickel ppb 65 40 
2019 2018 1 58 "Bread, white, enriched, pre-sliced" Winter Regional West Nickel ppb 84 40 
2019 2018 2 58 "Bread, white, enriched, pre-sliced" Winter Regional Southeast Nickel ppb 120 40 
2019 2018 3 58 "Bread, white, enriched, pre-sliced" Winter Regional Northeast Nickel ppb 88 40 
2019 2019 7 58 "Bread, white, enriched, pre-sliced" Summer Regional Southeast Nickel ppb 120 40 
2019 2019 8 58 "Bread, white, enriched, pre-sliced" Summer Regional North Central Nickel ppb 96 40 
2019 2019 9 58 "Bread, white, enriched, pre-sliced" Summer Regional West Nickel ppb 97 40 
2019 2019 10 58 "Bread, white, enriched, pre-sliced" Summer Regional Northeast Nickel ppb 75 40 
2019 2019 11 58 "Bread, white, enriched, pre-sliced" Summer Regional Mid-Atlantic Nickel ppb 73 40 
2019 2019 12 58 "Bread, white, enriched, pre-sliced" Summer Regional Southwest Nickel ppb 75 40 
2020 2019 1 58 "Bread, white, enriched, pre-sliced" Winter Regional Northeast Nickel ppb 79 40 
2020 2019 2 58 "Bread, white, enriched, pre-sliced" Winter Regional Southwest Nickel ppb 75 40 
2020 2019 3 58 "Bread, white, enriched, pre-sliced" Winter Regional Mid-Atlantic Nickel ppb 75 40 
2020 2020 4 58 "Bread, white, enriched, pre-sliced" Winter Regional West Nickel ppb 53 40 
2020 2020 5 58 "Bread, white, enriched, pre-sliced" Winter Regional North Central Nickel ppb 96 40 
2020 2020 6 58 "Bread, white, enriched, pre-sliced" Winter Regional Southeast Nickel ppb 70 40 
2018 2018 13 60 "Cornbread, homemade" Summer National National Nickel ppb 180 40 
2019 2019 13 60 "Cornbread, homemade" Winter National National Nickel ppb 170 40 
2020 2020 13 60 "Cornbread, homemade" Winter National National Nickel ppb 140 40 
2018 2017 1 62 "Bread, whole wheat, pre-sliced" Winter Regional Mid-Atlantic Nickel ppb 220 40 
2018 2017 2 62 "Bread, whole wheat, pre-sliced" Winter Regional North Central Nickel ppb 160 40 
2018 2017 3 62 "Bread, whole wheat, pre-sliced" Winter Regional Southeast Nickel ppb 140 40 
2018 2018 4 62 "Bread, whole wheat, pre-sliced" Winter Regional Southwest Nickel ppb 210 40 
2018 2018 5 62 "Bread, whole wheat, pre-sliced" Winter Regional Southeast Nickel ppb 200 40 
2018 2018 6 62 "Bread, whole wheat, pre-sliced" Winter Regional Northeast Nickel ppb 170 40 
2018 2018 7 62 "Bread, whole wheat, pre-sliced" Summer Regional West Nickel ppb 150 40 
2018 2018 8 62 "Bread, whole wheat, pre-sliced" Summer Regional Northeast Nickel ppb 200 40 
2018 2018 9 62 "Bread, whole wheat, pre-sliced" Summer Regional Southwest Nickel ppb 160 40 
2018 2018 10 62 "Bread, whole wheat, pre-sliced" Summer Regional Mid-Atlantic Nickel ppb 160 40 
2018 2018 11 62 "Bread, whole wheat, pre-sliced" Summer Regional West Nickel ppb 150 40 
2018 2018 12 62 "Bread, whole wheat, pre-sliced" Summer Regional North Central Nickel ppb 160 40 
2019 2018 1 62 "Bread, whole wheat, pre-sliced" Winter Regional West Nickel ppb 180 40 
2019 2018 2 62 "Bread, whole wheat, pre-sliced" Winter Regional Southeast Nickel ppb 250 40 
2019 2018 3 62 "Bread, whole wheat, pre-sliced" Winter Regional Northeast Nickel ppb 190 40 
2019 2019 7 62 "Bread, whole wheat, pre-sliced" Summer Regional Southeast Nickel ppb 200 40 
2019 2019 8 62 "Bread, whole wheat, pre-sliced" Summer Regional North Central Nickel ppb 220 40 
2019 2019 9 62 "Bread, whole wheat, pre-sliced" Summer Regional West Nickel ppb 190 40 
2019 2019 10 62 "Bread, whole wheat, pre-sliced" Summer Regional Northeast Nickel ppb 190 40 
2019 2019 11 62 "Bread, whole wheat, pre-sliced" Summer Regional Mid-Atlantic Nickel ppb 200 40 
2019 2019 12 62 "Bread, whole wheat, pre-sliced" Summer Regional Southwest Nickel ppb 250 40 
2020 2019 1 62 "Bread, whole wheat, pre-sliced" Winter Regional Northeast Nickel ppb 170 40 
2020 2019 2 62 "Bread, whole wheat, pre-sliced" Winter Regional Southwest Nickel ppb 160 40 
2020 2019 3 62 "Bread, whole wheat, pre-sliced" Winter Regional Mid-Atlantic Nickel ppb 140 40 
2020 2020 4 62 "Bread, whole wheat, pre-sliced" Winter Regional West Nickel ppb 180 40 
2020 2020 5 62 "Bread, whole wheat, pre-sliced" Winter Regional North Central Nickel ppb 150 40 
2020 2020 6 62 "Bread, whole wheat, pre-sliced" Winter Regional Southeast Nickel ppb 200 40 
2018 2017 1 63 "Tortilla, flour" Winter Regional Mid-Atlantic Nickel ppb 68 40 
